feature,top10_mean_abs_corr,max_abs_corr_other_feat,cluster_size_thr_0.8,cluster_size_thr_0.5,industry_score
Feature_254,0.676543565094471,0.838514757156372,1,14,0.4139261390566826
Feature_499,0.6758655023574829,0.9111827194690705,1,13,0.4135193014144897
Feature_458,0.6596747992932797,0.8510536432266236,2,9,0.4118048795759678
Feature_340,0.6861689448356628,0.7664905041456223,0,62,0.4117013669013977
Feature_518,0.6726457479596137,0.844118332862854,1,40,0.41158744877576825
Feature_655,0.6724741917848587,0.8689290285110474,1,23,0.4114845150709152
Feature_711,0.6723659822344781,0.8575098931789398,1,15,0.41141958934068684
Feature_867,0.6848935002088546,0.7773496389389039,0,17,0.4109361001253128
Feature_444,0.6568651098012924,0.8261653006076812,2,13,0.41011906588077546
Feature_893,0.6567425549030304,0.993895161151886,2,10,0.4100455329418182
Feature_894,0.6567057788372039,0.993895161151886,2,10,0.41002346730232236
Feature_1117,0.6829313266277313,0.7817334592342376,0,20,0.4097587959766387
Feature_1034,0.6828684228658676,0.737376481294632,0,14,0.40972105371952056
Feature_630,0.6691360309720039,0.8309021532535553,1,49,0.40948161858320237
Feature_827,0.6691229248046875,0.9199779450893402,1,22,0.4094737548828125
Feature_892,0.6557204905152321,0.9919341683387757,2,10,0.40943229430913924
Feature_878,0.655585687160492,0.8573701500892639,2,23,0.40935141229629524
Feature_1045,0.6523173055052758,0.9176965177059173,2,11,0.40739038330316546
Feature_52,0.6787946259975433,0.7479153573513031,0,56,0.40727677559852593
Feature_685,0.6777470920979977,0.7940285921096801,0,24,0.4066482552587986
Feature_468,0.6747044461965561,0.742998731136322,0,21,0.4048226677179337
Feature_698,0.660300975739956,0.8248795807361603,1,12,0.4041805854439736
Feature_1090,0.6461259121447802,0.8774756968021393,2,7,0.4036755472868681
Feature_656,0.658988142311573,0.8430713534355163,1,23,0.4033928853869438
Feature_712,0.6584178254008293,0.8404595911502838,1,18,0.4030506952404976
Feature_578,0.6572950220108031,0.8788171768188476,1,26,0.4023770132064819
Feature_982,0.6699026960134506,0.6841119647026062,0,10,0.4019416176080704
Feature_433,0.6694655600190162,0.7948060452938079,0,10,0.40167933601140976
Feature_694,0.6556225880980493,0.8404707252979279,1,16,0.4013735528588296
Feature_358,0.6675882869958877,0.7104209989309311,0,50,0.4005529721975326
Feature_1131,0.6539715865254403,0.8351114988327026,1,14,0.4003829519152642
Feature_877,0.6399943172931672,0.9990795493125916,2,11,0.39999659037590035
Feature_876,0.6392506155371666,0.9990795493125916,2,11,0.3995503693222999
Feature_983,0.6515878441929818,0.8859873235225677,1,15,0.39895270651578907
Feature_399,0.6504301241040229,0.8277248263359069,1,43,0.39825807446241374
Feature_833,0.6370423433184624,0.9031673312187195,2,8,0.3982254059910775
Feature_1096,0.6482363452389837,0.8915934383869171,1,9,0.39694180714339017
Feature_849,0.6478719025850296,0.8181812703609467,1,11,0.39672314155101773
Feature_502,0.645326976776123,0.8102254331111908,1,15,0.3951961860656738
Feature_991,0.6584339594841003,0.7155600249767303,0,15,0.3950603756904602
Feature_325,0.6584314671158791,0.7113032877445221,0,40,0.39505888026952746
Feature_872,0.6583296459913254,0.7785094559192658,0,26,0.3949977875947952
Feature_813,0.6315491542220115,0.8608734726905822,2,8,0.3949294925332069
Feature_889,0.643654403090477,0.8092201232910157,1,14,0.39419264185428615
Feature_854,0.6427103814482689,0.8076824724674225,1,11,0.3936262288689613
Feature_819,0.6555511131882668,0.7433288812637329,0,14,0.39333066791296006
Feature_638,0.6394795750081539,0.8380154609680176,1,31,0.39168774500489234
Feature_871,0.6393821859359742,0.8181812703609467,1,11,0.3916293115615845
Feature_936,0.6389865991473198,0.913467139005661,1,12,0.3913919594883919
Feature_1097,0.6357779344962909,0.8615736961364746,1,9,0.3894667606977746
Feature_260,0.6356862804293633,0.9111827194690705,1,11,0.389411768257618
Feature_1123,0.6481872579455376,0.6605814754962921,0,74,0.3889123547673225
Feature_128,0.6478317028284073,0.7614055812358856,0,10,0.38869902169704434
Feature_644,0.6321869808435441,0.8214638710021973,1,9,0.3873121885061264
Feature_912,0.6308599877357481,0.9055326342582702,1,21,0.38651599264144887
Feature_691,0.6289412543177606,0.8018048524856567,1,11,0.38536475259065633
Feature_835,0.6150048178434372,0.9031673312187195,2,8,0.3850028907060623
Feature_700,0.6269437724351883,0.8161844730377197,1,8,0.384166263461113
Feature_430,0.6257604849338531,0.8908547341823578,1,8,0.3834562909603118
Feature_847,0.621722087264061,0.8859873235225677,1,19,0.3810332523584366
Feature_817,0.6082065436244011,0.8412310898303985,2,5,0.38092392617464066
Feature_662,0.6212914974987507,0.8026887238025665,1,14,0.3807748984992504
Feature_480,0.6072155234217643,0.8543501496315002,2,7,0.3803293140530586
Feature_635,0.6336387930810452,0.7963352382183075,0,14,0.3801832758486271
Feature_162,0.6196715492010116,0.8084989368915558,1,8,0.37980292952060696
Feature_328,0.6294018700718879,0.6755572140216828,0,35,0.3776411220431327
Feature_714,0.6156683216989041,0.8404556035995483,1,14,0.37740099301934243
Feature_657,0.6148528261482716,0.8073805034160614,1,13,0.376911695688963
Feature_831,0.6146710665524007,0.871649831533432,1,8,0.3768026399314404
Feature_1118,0.6273768118023872,0.7817334592342376,0,12,0.3764260870814323
Feature_284,0.6121901872754097,0.803130054473877,1,34,0.37531411236524587
Feature_1014,0.5983063318276255,0.8760400533676147,2,5,0.3749837990965753
Feature_852,0.6248353660106659,0.7980879843235016,0,9,0.37490121960639955
Feature_1136,0.6246921538561583,0.7295268131420016,0,13,0.374815292313695
Feature_804,0.6112950286269189,0.8608734726905822,1,7,0.3747770171761513
Feature_1092,0.6108033136278391,0.8031457670032978,1,7,0.3744819881767035
Feature_504,0.6223654942214489,0.745108446618542,0,12,0.37341929653286937
Feature_658,0.6086806012690067,0.8309021532535553,1,17,0.373208360761404
Feature_1036,0.6210160970687866,0.674519419670105,0,12,0.37260965824127196
Feature_247,0.6075410756468773,0.8302769064903259,1,8,0.3725246453881264
Feature_935,0.604585240483284,0.913467139005661,1,11,0.3707511442899704
Feature_412,0.6028627735376358,0.819454550743103,1,6,0.3697176641225815
Feature_905,0.6158028948307037,0.7126220643520356,0,18,0.36948173689842223
Feature_1035,0.6149005147814751,0.6728996872901917,0,11,0.36894030886888507
Feature_861,0.6114322689175605,0.7321669220924377,0,11,0.3668593613505363
Feature_799,0.596649681031704,1.0004764914512634,1,6,0.3659898086190224
Feature_857,0.596649681031704,1.0004764914512634,1,6,0.3659898086190224
Feature_1094,0.5964956001518295,0.8031457670032978,1,7,0.3658973600910977
Feature_989,0.6087530967593193,0.7542730331420898,0,12,0.36525185805559157
Feature_825,0.5946637114230544,0.8117752373218536,1,9,0.3647982268538326
Feature_77,0.6077491948008537,0.6598009288311004,0,40,0.36464951688051217
Feature_453,0.6065207201242447,0.7278949737548828,0,15,0.3639124320745468
Feature_97,0.6051908546686173,0.7027314960956573,0,21,0.3631145128011704
Feature_972,0.5771626651287078,0.9780066192150116,2,3,0.3622975990772247
Feature_1088,0.5903190082125366,0.8774756968021393,1,6,0.36219140492752194
Feature_1089,0.5903066912665964,0.8378669738769531,1,7,0.3621840147599578
Feature_798,0.5897818520665168,0.9055326342582702,1,10,0.36186911123991006
Feature_830,0.5747385349869728,0.8634130299091339,2,5,0.3608431209921837
Feature_810,0.5876818712055683,0.8332623958587646,1,7,0.36060912272334095
Feature_971,0.5737291753292084,1.0004764795303345,2,3,0.36023750519752507
Feature_869,0.5737291750311851,1.0004764795303345,2,3,0.3602375050187111
Feature_1145,0.5592871536791791,0.924328887462616,3,3,0.35957229220750747
Feature_1048,0.5971915927529334,0.772268658876419,0,8,0.35831495565176
Feature_873,0.5833927334845066,0.8092201232910157,1,7,0.35803564009070393
Feature_1095,0.5815920663299039,0.8189579248428345,1,8,0.35695523979794236
Feature_966,0.5539973141252995,0.9179263353347779,3,4,0.35639838847517974
Feature_1116,0.5932075360417366,0.6509742259979248,0,14,0.35592452162504196
Feature_1093,0.5917215449316428,0.7663473344873637,0,7,0.35503292695898564
Feature_811,0.5780744522809983,0.8332623958587646,1,7,0.354844671368599
Feature_1017,0.590216036438942,0.6276906311511994,0,14,0.3541296218633652
Feature_1126,0.5896100801229476,0.6022966146469116,0,10,0.35376604807376855
Feature_533,0.5761908280849457,0.8253625690937042,1,6,0.3537144968509674
Feature_718,0.5876399779319763,0.7869230270385742,0,8,0.3525839867591858
Feature_1146,0.5607046969130169,0.951978987455368,2,3,0.3524228181478102
Feature_83,0.5866066771745682,0.6627797961235047,0,20,0.3519640063047409
Feature_508,0.5853151568770408,0.7442744433879852,0,15,0.3511890941262245
Feature_493,0.5693231651186943,0.8302769064903259,1,7,0.3495938990712166
Feature_63,0.5813075408339501,0.6207645207643508,0,14,0.34878452450037006
Feature_577,0.5677997288107871,0.8788171768188476,1,9,0.3486798372864723
Feature_92,0.5786262518167496,0.6861531853675842,0,10,0.3471757510900498
Feature_1143,0.5508571441890672,0.951978987455368,2,3,0.3465142865134403
Feature_1013,0.5638046915501764,0.8071685373783112,1,5,0.3462828149301059
Feature_256,0.5768819892406464,0.7336330950260163,0,6,0.3461291935443878
Feature_488,0.5762220002710821,0.6899096667766571,0,7,0.34573320016264925
Feature_875,0.5487292768061162,0.9179263353347779,2,4,0.3452375660836697
Feature_1012,0.560162401655689,0.8760400533676147,1,5,0.3440974409934134
Feature_713,0.57322470292449,0.7940285921096801,0,7,0.343934821754694
Feature_1011,0.5697008238708078,0.7713893033564091,0,5,0.3418204943224847
Feature_87,0.5682446283102036,0.588549655675888,0,29,0.34094677698612214
Feature_1109,0.5523183751106262,0.8194514334201812,1,5,0.3393910250663757
Feature_99,0.5639083568751813,0.6672437578439713,0,25,0.33834501412510876
Feature_357,0.56274394325912,0.7769619971513748,0,7,0.337646365955472
Feature_64,0.559223808720708,0.6255764186382293,0,10,0.3355342852324248
Feature_356,0.5591895170509815,0.7769619971513748,0,6,0.3355137102305889
Feature_1108,0.5457582929730416,0.8302390933036804,1,6,0.33545497578382494
Feature_350,0.5583706474304199,0.6208030432462692,0,8,0.3350223884582519
Feature_1102,0.5423740211129189,0.8194514334201812,1,4,0.3334244126677513
Feature_348,0.5556469610333441,0.6499322086572648,0,7,0.33338817662000647
Feature_821,0.555538781285286,0.618394386768341,0,11,0.3333232687711716
Feature_828,0.5547346025705339,0.7430801689624786,0,7,0.3328407615423203
Feature_347,0.5534880784153937,0.6540520906448364,0,7,0.3320928470492362
Feature_940,0.5398809334635735,0.8179269433021545,1,7,0.3319285600781441
Feature_341,0.551754599660635,0.7546931624412536,0,6,0.331052759796381
Feature_870,0.5502623924612999,0.6739224910736084,0,7,0.33015743547677995
Feature_353,0.5494239029288293,0.6650446355342865,0,6,0.3296543417572975
Feature_342,0.5478694835305216,0.7546931624412536,0,7,0.3287216901183129
Feature_874,0.5200189456343651,0.8927567899227142,2,3,0.3280113673806191
Feature_1144,0.5330853036628105,0.8682231426239013,1,3,0.3278511821976863
Feature_1112,0.5433152550458908,0.5679333537817002,0,27,0.3259891530275345
Feature_354,0.5397082298994065,0.6300303339958191,0,7,0.3238249379396439
Feature_344,0.5393632599711419,0.6658144593238831,0,7,0.3236179559826851
Feature_1002,0.5380824205279351,0.6728977710008621,0,9,0.32284945231676104
Feature_351,0.537514523267746,0.6208030432462692,0,7,0.32250871396064756
Feature_339,0.5369326905161143,0.7234291404485702,0,6,0.32215961430966855
Feature_858,0.5217874123156071,0.8211070239543915,1,5,0.32107244738936425
Feature_90,0.5338143961131573,0.6173311561346054,0,10,0.32028863766789434
Feature_345,0.5328514345362783,0.6658144593238831,0,6,0.31971086072176697
Feature_1062,0.5319617420434951,0.543523034453392,0,9,0.3191770452260971
Feature_1101,0.5185756811499596,0.8302390933036804,1,5,0.3191454086899757
Feature_54,0.5297854778170585,0.606682687997818,0,7,0.3178712866902351
Feature_1091,0.5244185527227819,0.7273214912042022,0,5,0.31465113163366915
Feature_1122,0.5238844785094261,0.6355183869600296,0,20,0.31433068710565565
Feature_1111,0.5237947259563953,0.6355183869600296,0,20,0.3142768355738372
Feature_1057,0.5233780034771189,0.618351300060749,0,5,0.3140268020862714
Feature_338,0.522473225966096,0.7234291404485702,0,5,0.3134839355796576
Feature_79,0.5175056383013725,0.5730531603097916,0,7,0.31050338298082353
Feature_335,0.5156282255053519,0.7423944532871246,0,6,0.30937693530321114
Feature_992,0.514790351104748,0.6344664335250855,0,5,0.3088742106628488
Feature_965,0.5142769154906273,0.7194626063108445,0,3,0.30856614929437637
Feature_956,0.5140724790096283,0.6911526024341583,0,6,0.30844348740577693
Feature_76,0.5136498463153839,0.6051896333694458,0,5,0.30818990778923033
Feature_436,0.4992385120783001,0.8694080412387848,1,3,0.3075431072469801
Feature_953,0.498264887034893,0.8418131649494172,1,2,0.3069589322209358
Feature_829,0.5068716676533223,0.7430801689624786,0,5,0.3041230005919933
Feature_923,0.50623186647892,0.7204397976398468,0,2,0.303739119887352
Feature_863,0.5051743260025978,0.7204397976398468,0,3,0.30310459560155867
Feature_1099,0.5040969311445952,0.7648275673389435,0,6,0.30245815868675713
Feature_495,0.5038575100898742,0.751017439365387,0,5,0.3023145060539245
Feature_249,0.48837692320346837,0.8015383601188659,1,4,0.30102615392208104
Feature_1015,0.5016872838139533,0.5398613840341568,0,6,0.30101237028837197
Feature_931,0.500856418311596,0.569330507516861,0,6,0.3005138509869576
Feature_65,0.4988253976404667,0.5561628744006157,0,2,0.29929523858428
Feature_1087,0.49511084125377236,0.7879162013530732,0,5,0.2970665047522634
Feature_922,0.4916484276764096,0.5452244848012924,0,5,0.29498905660584573
Feature_332,0.4903709653764964,0.7972270786762238,0,5,0.29422257922589784
Feature_164,0.4770289342105388,0.8694080412387848,1,3,0.2942173605263233
Feature_1018,0.4872692981362343,0.5559547960758209,0,3,0.2923615788817406
Feature_389,0.47222707003355024,0.9885895788669586,1,1,0.29133624202013014
Feature_948,0.4851354816555977,0.6911526024341583,0,2,0.2910812889933586
Feature_514,0.48478522673249247,0.5526753574609756,0,3,0.2908711360394955
Feature_574,0.4706746592372656,0.9885895788669586,1,1,0.2904047955423594
Feature_336,0.482193358913064,0.7423944532871246,0,5,0.28931601534783835
Feature_1059,0.48178877986967567,0.5905320525169373,0,2,0.2890732679218054
Feature_359,0.4816579641774297,0.6870859533548355,0,4,0.2889947785064578
Feature_914,0.48129682838916776,0.5531774520874023,0,2,0.28877809703350066
Feature_73,0.4797394499182701,0.5343849837779999,0,2,0.28784366995096206
Feature_1100,0.477646781206131,0.6715601503849029,0,4,0.2865880687236786
Feature_1127,0.4775703221559525,0.7138954043388367,0,3,0.2865421932935715
Feature_252,0.4774159446358682,0.7140005469322205,0,5,0.2864495667815209
Feature_904,0.47703669607639315,0.5199388444423676,0,5,0.2862220176458359
Feature_158,0.47553936865180724,0.6798662006855011,0,4,0.28532362119108434
Feature_1063,0.47552782073616984,0.5394854754209518,0,4,0.2853166924417019
Feature_1139,0.46161885827779764,0.8407036066055298,1,3,0.2849713149666786
Feature_836,0.4718607074394822,0.7148235142230988,0,4,0.28311642446368934
Feature_1003,0.4711895695328712,0.6143058896064758,0,3,0.28271374171972274
Feature_909,0.47092627555131905,0.5676549702882767,0,3,0.2825557653307914
Feature_800,0.46805679380893705,0.5087925672531128,0,2,0.2808340762853622
Feature_576,0.4537343733850866,0.9915521621704102,1,3,0.28024062403105193
Feature_1107,0.45235809577628966,0.9101502060890198,1,3,0.27941485746577377
Feature_387,0.4523023083945736,0.9915521621704102,1,3,0.27938138503674415
Feature_1106,0.4516264753136784,0.9101502060890198,1,3,0.27897588518820704
Feature_537,0.4488470509648323,0.8639232993125916,1,1,0.27730823057889936
Feature_955,0.46208473384380344,0.5963142693042756,0,3,0.27725084030628205
Feature_538,0.4483956892043352,0.8639232993125916,1,1,0.27703741352260114
Feature_333,0.460889875497669,0.7972270786762238,0,4,0.2765339252986014
Feature_1142,0.44478265769779685,0.8407036066055298,1,3,0.2748695946186781
Feature_388,0.4435242787003517,0.992301481962204,1,1,0.27411456722021105
Feature_572,0.4432715859776363,0.992301481962204,1,1,0.27396295158658174
Feature_483,0.44146640107035634,0.8015383601188659,1,3,0.2728798406422138
Feature_990,0.45408841878175743,0.5236387372016906,0,1,0.27245305126905445
Feature_960,0.4401477777957917,0.8788952767848969,1,1,0.272088666677475
Feature_386,0.44002880305051806,0.989689153432846,1,3,0.2720172818303108
Feature_575,0.4400180824473501,0.989689153432846,1,3,0.27201084946841003
Feature_282,0.4501642400771379,0.5526753574609756,0,2,0.27009854404628275
Feature_928,0.4497907280921936,0.6005148708820343,0,1,0.26987443685531615
Feature_360,0.44912774452939636,0.5679564267396927,0,3,0.2694766467176378
Feature_959,0.4356022480130196,0.8788952767848969,1,2,0.26936134880781176
Feature_1119,0.4449397084116936,0.5071390926837921,0,1,0.26696382504701616
Feature_891,0.4446356311440468,0.6005148708820343,0,2,0.2667813786864281
Feature_94,0.44047547355294225,0.6137644797563553,0,2,0.26428528413176533
Feature_805,0.4376664474606514,0.7046698719263077,0,3,0.26259986847639083
Feature_794,0.43673222765326497,0.5053651422262192,0,1,0.262039336591959
Feature_1031,0.43655852566007525,0.4771689161658287,0,0,0.26193511539604514
Feature_806,0.42270584739744665,1.0000372767448424,1,1,0.261623508438468
Feature_807,0.42255797408521173,1.0000372767448424,1,1,0.26153478445112704
Feature_394,0.4353585270047187,0.5293449759483337,0,2,0.2612151162028312
Feature_934,0.4350786033272743,0.5963142693042756,0,2,0.2610471619963646
Feature_1148,0.43469929426908493,0.5346040010452271,0,1,0.26081957656145094
Feature_486,0.43276411563158035,0.7006056100130081,0,3,0.2596584693789482
Feature_801,0.41939212590456015,0.8418131649494172,1,3,0.2596352755427361
Feature_62,0.4323224852234125,0.7898744165897369,0,3,0.25939349113404747
Feature_837,0.43196936927357454,0.7678049236536026,0,2,0.2591816215641447
Feature_1006,0.4248890900611877,0.6143058896064758,0,2,0.2549334540367126
Feature_81,0.4218314014002681,0.7627501964569092,0,2,0.2530988408401608
Feature_1009,0.4200372782349587,0.6034657597541809,0,1,0.2520223669409752
Feature_1016,0.419681176841259,0.46122631430625916,0,0,0.25180870610475536
Feature_950,0.40516228482127187,0.8556112408638,1,2,0.2510973708927631
Feature_1121,0.41760130360722536,0.5794900715351105,0,1,0.2505607821643352
Feature_329,0.4149130747467279,0.7827351838350296,0,2,0.24894784484803673
Feature_808,0.41314974322915077,0.5054782301187515,0,1,0.24788984593749044
Feature_520,0.4128480936586857,0.5098262041807174,0,1,0.2477088561952114
Feature_330,0.4117841698229313,0.7827351838350296,0,3,0.2470705018937588
Feature_1008,0.4117815387248992,0.6034657597541809,0,1,0.2470689232349395
Feature_59,0.41084846638143063,0.7898744165897369,0,1,0.24650907982885836
Feature_1147,0.4091822022199631,0.5346040010452271,0,1,0.24550932133197784
Feature_929,0.4091021621227265,0.6322002738714219,0,2,0.2454612972736359
Feature_970,0.4086144974827766,0.5528575927019119,0,2,0.24516869848966596
Feature_53,0.3950818293634802,0.8488341867923737,1,3,0.2450490976180881
Feature_85,0.40634255722165114,0.5841965079307556,0,2,0.24380553433299068
Feature_107,0.4047962969541549,0.6676650762557983,0,1,0.24287777817249295
Feature_1150,0.40336281538009644,0.40997990071773527,0,0,0.24201768922805786
Feature_838,0.4012663611769677,0.7678049236536026,0,3,0.2407598167061806
Feature_1005,0.3976245386898517,0.5668735146522522,0,2,0.23857472321391102
Feature_952,0.3952965188026428,0.6030121505260467,0,2,0.2371779112815857
Feature_74,0.3930284877121449,0.4619696706533432,0,0,0.23581709262728692
Feature_1032,0.39114657988771795,0.4771689161658287,0,0,0.23468794793263076
Feature_812,0.3888916202820838,0.7046698719263077,0,2,0.23333497216925025
Feature_327,0.3749153256975114,0.8801832795143127,1,1,0.23294919541850684
Feature_947,0.37491286218166353,0.8556112408638,1,2,0.23294771730899813
Feature_326,0.36935175484046345,0.8801832795143127,1,2,0.22961105290427808
Feature_790,0.3816891375184059,0.5553976267576217,0,1,0.22901348251104353
Feature_439,0.3793159853550605,0.6221303105354309,0,3,0.2275895912130363
Feature_385,0.36583786711096766,0.9825334787368775,1,1,0.2275027202665806
Feature_954,0.378492076843977,0.42884855568408964,0,0,0.2270952461063862
Feature_103,0.37826449587941163,0.6676650762557983,0,2,0.22695869752764697
Feature_1004,0.376899444013834,0.47279698848724366,0,0,0.2261396664083004
Feature_573,0.3631765619199723,0.9825334787368775,1,1,0.22590593715198337
Feature_975,0.37450175881385805,0.37870006263256073,0,0,0.22470105528831483
Feature_793,0.3743880160152912,0.5437715858221054,0,2,0.22463280960917473
Feature_60,0.35986553713213654,0.8488341867923737,1,2,0.22391932227928193
Feature_250,0.37174049094319345,0.7006056100130081,0,2,0.22304429456591607
Feature_68,0.37134048037230966,0.42028390914201735,0,0,0.2228042882233858
Feature_862,0.3712275002896786,0.6612329751253128,0,1,0.22273650017380717
Feature_1073,0.36984357245266436,0.6504701912403107,0,2,0.22190614347159862
Feature_803,0.3662614743411541,0.5054782301187515,0,1,0.21975688460469245
Feature_1020,0.36618838272988796,0.740773743391037,0,2,0.21971302963793277
Feature_1149,0.366148527264595,0.485258349776268,0,0,0.21968911635875701
Feature_1010,0.36582563027739523,0.5668735146522522,0,1,0.21949537816643713
Feature_1141,0.3502741033909843,0.8420119643211365,1,3,0.21816446203459058
Feature_105,0.362798283547163,0.6594793558120727,0,2,0.2176789701282978
Feature_571,0.3477459838986397,0.9779839813709259,1,1,0.21664759033918382
Feature_384,0.34687228232622147,0.9779839813709259,1,1,0.21612336939573287
Feature_84,0.3518623188138008,0.44359777867794037,0,0,0.21111739128828047
Feature_1075,0.35164800520520656,0.7648275673389435,0,4,0.21098880312312393
Feature_51,0.351149864345789,0.5580657154321671,0,1,0.21068991860747338
Feature_1124,0.348082044001203,0.4211971700191498,0,0,0.20884922640072182
Feature_977,0.34632327079772945,0.3499362200498581,0,0,0.20779396247863766
Feature_1007,0.34628767758607865,0.47279698848724366,0,0,0.20777260655164717
Feature_1019,0.34626747816801073,0.4904115855693817,0,0,0.20776048690080642
Feature_795,0.34626337960362435,0.5528575927019119,0,1,0.2077580277621746
Feature_859,0.346073026061058,0.6612329751253128,0,1,0.20764381563663478
Feature_882,0.33187126331031325,0.8179269433021545,1,1,0.20712275798618796
Feature_489,0.3366788725554943,0.7140005469322205,0,1,0.20200732353329656
Feature_976,0.33422761261463163,0.3714704155921936,0,0,0.20053656756877897
Feature_850,0.33157615538686513,0.39299097657203674,0,0,0.19894569323211908
Feature_61,0.33153014149516824,0.6236073613166809,0,1,0.19891808489710094
Feature_949,0.3302129914611578,0.7559363842010498,0,2,0.19812779487669466
Feature_1140,0.31470391706563533,0.8420119643211365,1,3,0.1968223502393812
Feature_802,0.3145126727223396,0.9536730885505676,1,1,0.19670760363340378
Feature_278,0.32718022942543035,0.3956586867570877,0,0,0.1963081376552582
Feature_1103,0.3251142148673535,0.4804902672767639,0,0,0.19506852892041207
Feature_789,0.30490522310137746,0.9536730885505676,1,1,0.19094313386082648
Feature_1133,0.3157119034952484,0.35094911232590675,0,0,0.18942714209714903
Feature_72,0.31388539209961885,0.38827342092990874,0,0,0.1883312352597713
Feature_996,0.31346947826445104,0.42715810760855677,0,0,0.1880816869586706
Feature_846,0.3124306649714709,0.4286633789539337,0,0,0.18745839898288252
Feature_108,0.3119617032259702,0.5771276891231537,0,1,0.18717702193558214
Feature_1023,0.31186954230070113,0.740773743391037,0,1,0.18712172538042068
Feature_57,0.31133729532361026,0.44359777867794037,0,0,0.18680237719416615
Feature_981,0.3102265393733978,0.5127323746681214,0,1,0.18613592362403866
Feature_71,0.3101086113229394,0.33802915215492246,0,0,0.18606516679376361
Feature_1104,0.3085845310240984,0.4804902672767639,0,0,0.18515071861445903
Feature_994,0.3017266907542944,0.42715810760855677,0,0,0.18103601445257664
Feature_96,0.29714815098792313,0.4236651688814163,0,0,0.17828889059275388
Feature_1074,0.2964552330551669,0.5647576570510864,0,2,0.17787313983310013
Feature_160,0.29006008012220263,0.4886797100305557,0,0,0.17403604807332157
Feature_414,0.2866775126010179,0.6101048827171326,0,2,0.17200650756061076
Feature_93,0.2840032828971743,0.46457878053188323,0,0,0.17040196973830457
Feature_400,0.27815203060396015,0.3237826570868492,0,0,0.16689121836237608
Feature_980,0.2739531855285168,0.5127323746681214,0,1,0.16437191131711007
Feature_809,0.27388774394989013,0.4933983251452446,0,0,0.16433264636993408
Feature_70,0.2724709402769804,0.3649223014712334,0,0,0.16348256416618823
Feature_1072,0.26984022645512595,0.7263046145439148,0,2,0.16190413587307556
Feature_323,0.26805292353965343,0.6681548535823822,0,1,0.16083175412379205
Feature_95,0.26532154917716977,0.42136413156986235,0,0,0.15919292950630184
Feature_951,0.264793484210968,0.43918060064315795,0,0,0.15887609052658078
Feature_498,0.257504632435739,0.5576866447925568,0,1,0.1545027794614434
Feature_67,0.2509943676088005,0.5094563156366348,0,1,0.1505966205652803
Feature_390,0.2492468164116144,0.2931310713291168,0,0,0.14954808984696863
Feature_324,0.24907818740233778,0.6681548535823822,0,1,0.14944691244140265
Feature_66,0.2484770760685205,0.30054264813661574,0,0,0.1490862456411123
Feature_1024,0.24841930449008945,0.5189233362674713,0,1,0.14905158269405366
Feature_280,0.2446169050782919,0.29710440784692765,0,0,0.14677014304697514
Feature_997,0.24144168518483639,0.3725553289055824,0,0,0.14486501111090183
Feature_921,0.24040407545864578,0.2556087143719196,0,0,0.14424244527518745
Feature_50,0.23583870455622674,0.41043255031108855,0,0,0.14150322273373603
Feature_1113,0.23358768723905085,0.49472616612911224,0,0,0.14015261234343052
Feature_792,0.23110415878240018,0.2931634247303009,0,0,0.1386624952694401
Feature_1021,0.22964278146624562,0.3986959680914879,0,0,0.13778566887974736
Feature_510,0.22870177065953615,0.2781608164310455,0,0,0.13722106239572168
Feature_1070,0.22827557679265736,0.43676103055477145,0,0,0.1369653460755944
Feature_429,0.2281656911270693,0.47200036942958834,0,0,0.1368994146762416
Feature_1115,0.22259798549115656,0.5044509708881378,0,1,0.13355879129469392
Feature_78,0.22231480811489748,0.23987654447555543,0,0,0.1333888848689385
Feature_1025,0.22195924833416938,0.36195468306541445,0,0,0.13317554900050163
Feature_1068,0.22121751665370537,0.6101071119308472,0,1,0.13273050999222322
Feature_880,0.2196936384122819,0.2577462702989578,0,0,0.13181618304736914
Feature_58,0.21887661627493799,0.7410695910453796,0,1,0.13132596976496277
Feature_1026,0.2179753636568785,0.3986959680914879,0,0,0.13078521819412708
Feature_797,0.2149507591908332,0.2911085531115532,0,0,0.12897045551449993
Feature_995,0.2147072020173073,0.3725553289055824,0,0,0.12882432121038437
Feature_938,0.2087513527274132,0.29042319059371946,0,0,0.1252508116364479
Feature_1027,0.20189792141318322,0.24743707180023194,0,0,0.12113875284790993
Feature_246,0.20167890921235085,0.4504489690065384,0,0,0.1210073455274105
Feature_911,0.1986318465194199,0.21955431640380993,0,0,0.11917910791165193
Feature_82,0.19835707861930132,0.412597593665123,0,0,0.1190142471715808
Feature_516,0.1958593651652336,0.26418325304985046,0,0,0.11751561909914016
Feature_1069,0.1938650043657981,0.6101071119308472,0,1,0.11631900261947885
Feature_1022,0.19303155433386565,0.3733959287405014,0,0,0.11581893260031939
Feature_1114,0.19114244639873507,0.5044509708881378,0,1,0.11468546783924104
Feature_1071,0.18627081744605672,0.4564953356981277,0,0,0.11176249046763403
Feature_86,0.185873257254716,0.7410695910453796,0,1,0.11152395435282961
Feature_106,0.185517256539315,0.29814721941947936,0,0,0.111310353923589
Feature_1028,0.18345622427761554,0.24484596401453018,0,0,0.11007373456656933
Feature_796,0.18192464345134796,0.31326021403074267,0,0,0.10915478607080877
Feature_890,0.17612995035247878,0.1981124896556139,0,0,0.10567797021148727
