,mean_card_per_moon,median_card_per_moon,cv_card_across_moons,frac_integer,frac_0_or_1,top1_value_freq,entropy_nats,s_lowcard,s_stable,s_integer,s_peaky,s_lowent,industry_score
Feature_557,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_558,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_559,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_560,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_561,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_562,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_563,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_564,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_565,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_566,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_567,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_568,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_569,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_570,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_571,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_572,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_573,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_574,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_575,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_576,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_577,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_578,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_579,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_580,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_581,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_582,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_583,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_584,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_585,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_586,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_587,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_588,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_589,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_590,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_591,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_592,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_593,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_594,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_595,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_596,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_597,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_598,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_599,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_600,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_601,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_602,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_603,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_604,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_605,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_606,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_607,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_608,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_609,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_610,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_611,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_612,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_613,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_614,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_615,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_616,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_617,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_618,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_619,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_620,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_621,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_622,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_623,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_624,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_625,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_626,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_627,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_628,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_629,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_630,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_631,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_632,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_633,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_634,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_635,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_636,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_637,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_638,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_639,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_640,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_641,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_642,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_643,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_644,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_645,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_646,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_647,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_648,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_649,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_650,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_651,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_652,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_653,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_654,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_655,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_656,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_657,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_658,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_659,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_660,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_661,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_662,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_663,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_664,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_665,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_666,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_667,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_668,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_669,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_670,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_671,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_672,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_673,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_674,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_675,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_676,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_677,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_678,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_679,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_680,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_681,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_682,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_683,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_684,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_685,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_686,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_687,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_688,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_689,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_690,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_691,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_692,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_693,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_694,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_695,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_696,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
Feature_697,7.0,7.0,0.0,0.06540823720880505,1.0,0.26984164696658314,1.7367948720530486,0.9747474747474747,1.0,0.06540823720880505,0.26984164696658314,0.7105341879911586,3.1526381902921794
